147.5,127.3,110.2,137.0,169.8,136.8,151.6,95.8
147.5,127.3,110.2,137.0,169.8,136.8,151.6,95.8
147.5,127.3,110.2,137.0,169.8,136.8,151.6,95.8
147.5,127.3,110.2,137.0,169.8,136.8,151.6,95.8
130.4,115.3,100.2,126.6,151.0,119.2,143.0,87.6
130.4,115.3,100.2,126.6,151.0,119.2,143.0,87.6
130.4,115.3,100.2,126.6,151.0,119.2,143.0,87.6
130.4,115.3,100.2,126.6,151.0,119.2,143.0,87.6
117.3,106.1,92.5,118.5,136.5,105.6,136.5,2281.3
117.3,106.1,92.5,118.5,136.5,2305.6,136.5,2281.3
3117.3,106.1,92.5,118.5,136.5,2305.6,136.5,2281.3
3117.3,106.1,92.5,118.5,136.5,2305.6,136.5,2281.3
3112.0,102.5,2289.5,115.3,130.7,2300.2,133.8,2278.8
3112.0,102.5,2289.5,115.3,130.7,2300.2,133.8,2278.8
3112.0,102.5,2289.5,115.3,130.7,2300.2,133.8,2278.8
3112.0,102.5,2289.5,115.3,130.7,2300.2,133.8,2278.8
3109.4,100.6,2287.9,113.6,127.8,97.4,132.5,2277.5
3109.4,100.6,2287.9,113.6,2327.8,97.4,132.5,2277.5
3109.4,100.6,2287.9,113.6,2327.8,97.4,2332.5,2277.5
109.4,100.6,2287.9,113.6,2327.8,97.4,2332.5,2277.5
108.1,99.7,2287.2,112.8,2326.3,96.1,2331.9,2276.9
108.1,99.7,2287.2,112.8,2326.3,96.1,2331.9,76.9
108.1,99.7,2287.2,112.8,2326.3,96.1,2331.9,76.9
108.1,99.7,87.2,112.8,2326.3,96.1,2331.9,76.9
119.9,108.0,94.1,120.1,2339.4,108.3,2337.8,210.8
119.9,108.0,94.1,120.1,2339.4,108.3,137.8,82.6
119.9,108.0,94.1,120.1,583.2,108.3,137.8,82.6
119.9,189.0,94.1,120.1,139.4,108.3,137.8,82.6
138.3,201.9,104.8,131.4,159.7,127.3,147.0,91.4
138.3,120.9,104.8,131.4,159.7,449.1,147.0,91.4
138.3,120.9,104.8,131.4,159.7,127.3,147.0,91.4
138.3,120.9,104.8,131.4,159.7,127.3,147.0,91.4
690.5,122.7,106.3,723.1,162.6,130.0,148.3,92.6
141.0,122.7,106.3,133.0,162.6,130.0,148.3,92.6
141.0,122.7,201.3,133.0,162.6,130.0,148.3,92.6
141.0,122.7,106.3,133.0,162.6,130.0,425.8,92.6
135.1,116.1,99.4,126.1,157.0,124.3,418.7,85.4
135.1,116.1,99.4,126.1,157.0,124.3,141.1,85.4
135.1,116.1,99.4,126.1,157.0,124.3,141.1,85.4
135.1,116.1,99.4,126.1,157.0,124.3,141.1,85.4
68.9,48.7,31.5,58.4,91.2,58.2,72.9,17.2
68.9,48.7,31.5,58.4,91.2,58.2,72.9,17.2
68.9,48.7,31.5,58.4,91.2,58.2,72.9,17.2
68.9,48.7,31.5,58.4,91.2,58.2,72.9,17.2
140.3,119.3,101.9,128.8,162.9,129.7,143.0,87.2
140.3,119.3,101.9,128.8,162.9,129.7,143.0,87.2
140.3,119.3,101.9,128.8,162.9,129.7,143.0,87.2
140.3,119.3,101.9,128.8,162.9,129.7,143.0,87.2
145.9,122.9,104.7,131.9,169.1,135.5,145.4,89.4
145.9,122.9,825.6,131.9,169.1,135.5,145.4,89.4
145.9,122.9,825.6,131.9,169.1,391.6,145.4,89.4
145.9,122.9,104.7,131.9,169.1,391.6,145.4,89.4
149.9,125.7,107.0,134.3,173.5,395.7,147.3,91.3
283.3,125.7,107.0,134.3,173.5,139.6,147.3,860.3
149.9,125.7,107.0,134.3,173.5,139.6,147.3,91.3
149.9,125.7,107.0,134.3,173.5,139.6,147.3,91.3
147.9,124.9,106.7,133.8,171.1,137.4,147.3,91.3
147.9,124.9,106.7,133.8,171.1,137.4,147.3,91.3
147.9,124.9,106.7,133.8,171.1,137.4,147.3,91.3
147.9,124.9,106.7,133.8,171.1,137.4,147.3,91.3
152.1,128.7,110.4,137.6,175.5,141.7,150.9,94.9
152.1,128.7,110.4,137.6,175.5,141.7,150.9,94.9
152.1,128.7,110.4,137.6,175.5,141.7,150.9,94.9
152.1,128.7,110.4,137.6,175.5,141.7,150.9,94.9
160.0,135.4,116.6,143.9,183.8,149.7,156.8,100.7
160.0,135.4,116.6,143.9,183.8,149.7,156.8,100.7
160.0,135.4,116.6,143.9,183.8,149.7,156.8,100.7
160.0,135.4,116.6,143.9,183.8,149.7,156.8,100.7
176.4,147.5,127.1,154.8,201.7,166.7,166.0,109.6
176.4,147.5,127.1,154.8,201.7,166.7,166.0,109.6
176.4,147.5,127.1,154.8,201.7,166.7,166.0,109.6
176.4,147.5,127.1,154.8,201.7,166.7,166.0,109.6
200.1,164.1,140.9,169.3,227.8,191.1,177.8,121.0
200.1,164.1,140.9,169.3,227.8,191.1,177.8,121.0
200.1,164.1,140.9,169.3,227.8,191.1,512.3,121.0
200.1,164.1,140.9,169.3,227.8,191.1,512.3,121.0
222.4,179.7,153.9,183.0,252.4,214.1,523.5,131.6
222.4,179.7,1068.8,183.0,252.4,214.1,189.0,131.6
222.4,1242.4,1068.8,183.0,252.4,214.1,189.0,131.6
222.4,1242.4,153.9,183.0,252.4,214.1,189.0,131.6
230.3,1247.9,158.5,187.9,261.1,222.3,192.9,135.4
230.3,1247.9,158.5,187.9,261.1,222.3,192.9,135.4
230.3,185.3,158.5,1325.6,261.1,222.3,192.9,135.4
2144.4,185.3,158.5,1325.6,261.1,222.3,192.9,135.4
2149.7,188.9,161.6,1328.9,266.9,227.7,195.5,137.9
235.6,188.9,161.6,1328.9,266.9,227.7,195.5,137.9
235.6,188.9,161.6,191.1,2951.8,2407.5,195.5,137.9
235.6,188.9,161.6,191.1,266.9,227.7,195.5,137.9
209.3,170.5,146.2,2375.0,237.9,200.6,182.4,125.4
209.3,170.5,146.2,2375.0,237.9,200.6,182.4,125.4
209.3,170.5,146.2,2375.0,237.9,200.6,182.4,125.4
209.3,2370.5,146.2,2375.0,237.9,200.6,182.4,125.4
176.4,2347.5,127.1,2354.8,201.7,166.7,166.0,109.6
176.4,2347.5,127.1,2354.8,201.7,166.7,166.0,109.6
176.4,2347.5,127.1,2354.8,201.7,166.7,166.0,109.6
176.4,2347.5,127.1,2354.8,201.7,166.7,166.0,109.6
147.5,2327.3,110.2,2337.0,169.8,136.8,151.6,95.8
147.5,2327.3,110.2,2337.0,169.8,136.8,151.6,95.8
147.5,127.3,110.2,137.0,169.8,136.8,151.6,95.8
147.5,127.3,110.2,137.0,169.8,2336.8,151.6,95.8
130.4,115.3,100.2,2326.6,151.0,2319.2,143.0,87.6
130.4,115.3,100.2,2326.6,151.0,2319.2,143.0,87.6
130.4,115.3,100.2,2326.6,151.0,2319.2,143.0,2287.6
130.4,115.3,100.2,2326.6,151.0,2319.2,143.0,2287.6
117.3,106.1,92.5,2318.5,136.5,2305.6,136.5,2281.3
117.3,106.1,92.5,2318.5,136.5,2305.6,2336.5,2281.3
